block	pop	downsample	exp_all	obs_all	exp_syn	obs_syn	exp_mis	obs_mis	exp_lof	obs_lof
44	global	100000	6529.426	5365	1922.428	1918	4329.12	3335	277.878	NA
44	global	110000	6824.6002	5636	2005.782	2004	4526.25	3511	292.5682	NA
44	global	120000	7103.4466	5885	2084.255	2088	4712.65	3670	306.5416	NA
44	global	125748	7256.1857	6018	2127.092	2115	4814.84	3773	314.2537	130
44	nfe	10	2.8810908	2	0.886534	0	1.89693	2	0.0976268	NA
44	nfe	20	5.6828915	2	1.738776	0	3.746618	2	0.1974975	NA
44	nfe	50	15.0428077	6	4.61938	0	9.90736	5	0.5160677	NA
44	nfe	100	29.773964	25	9.14256	6	19.61509	16	1.016314	NA
44	nfe	200	57.545986	44	17.68295	11	37.89535	30	1.967686	NA
44	nfe	500	133.689506	93	41.07881	31	88.029	59	4.581696	NA
44	nfe	1000	243.189585	163	74.5807	55	160.2477	103	8.361185	NA
44	nfe	2000	428.60919	308	131.3	117	282.4638	184	14.84539	NA
44	nfe	3070	597.97486	432	182.9569	171	394.1856	249	20.83236	NA
44	nfe	5000	864.12563	618	264.0746	246	569.667	356	30.38403	NA
44	nfe	5040	868.98326	620	265.5472	247	572.873	357	30.56306	NA
44	nfe	8128	1222.33893	894	372.6775	349	806.094	525	43.56743	NA
44	nfe	9197	1330.27151	976	405.2882	384	877.381	569	47.60231	NA
44	nfe	10000	1408.77594	1032	429.0395	402	929.189	606	50.54744	NA
44	nfe	10824	1486.39739	1093	452.4331	430	980.475	635	53.48929	NA
44	nfe	15000	1837.48974	1384	557.971	548	1212.499	799	67.01974	NA
44	nfe	15308	1860.49936	1404	564.859	554	1227.713	811	67.92736	NA
44	nfe	17296	2010.82517	1523	609.858	596	1327.124	886	73.84317	NA
44	nfe	20000	2203.27962	1697	667.325	648	1454.444	1006	81.51062	NA
44	nfe	25000	2519.6808	1941	761.515	731	1663.806	1164	94.3598	NA
44	nfe	30000	2801.9927	2191	845.144	826	1850.789	1315	106.0597	NA
44	nfe	35000	3061.6157	2408	921.827	893	2022.821	1459	116.9677	NA
44	nfe	40000	3295.4458	2610	990.657	955	2177.816	1596	126.9728	NA
44	nfe	45000	3515.7706	2806	1055.283	1021	2323.948	1722	136.5396	NA
44	nfe	50000	3722.0183	2988	1115.597	1074	2460.829	1846	145.5923	NA
44	nfe	55000	3915.3823	3150	1171.882	1136	2589.336	1942	154.1643	NA
44	nfe	56885	3983.5863	3217	1191.733	1153	2634.63	1990	157.2233	NA
44	sas	10	6.4015111	7	1.984774	2	4.202323	5	0.2144141	NA
44	sas	20	12.8007871	17	3.949806	5	8.41192	12	0.4390611	NA
44	sas	50	31.229487	32	9.61111	9	20.54514	23	1.073237	NA
44	sas	100	58.479081	49	17.95925	16	38.49954	33	2.020291	NA
44	sas	200	106.243754	82	32.61448	34	69.9595	47	3.669774	NA
44	sas	500	215.59603	145	66.158	62	141.9791	81	7.45893	NA
44	sas	1000	355.94324	238	109.2496	94	234.3835	141	12.31014	NA
44	sas	2000	572.57399	404	175.5414	157	377.119	242	19.91359	NA
44	sas	3070	760.61379	534	233.0213	212	501.013	314	26.57949	NA
44	sas	5000	1037.28064	778	317.2873	299	683.414	463	36.57934	NA
44	sas	5040	1042.58017	780	318.8828	300	686.924	464	36.77337	NA
44	sas	8128	1397.36093	1034	426.4495	390	920.993	628	49.91843	NA
44	sas	9197	1503.96224	1126	458.6787	422	991.365	687	53.91854	NA
44	sas	10000	1580.14423	1195	481.6945	450	1041.638	727	56.81173	NA
44	sas	10824	1655.62124	1268	504.4187	479	1091.497	769	59.70554	NA
44	sas	15000	1996.35183	1562	606.883	574	1316.563	964	72.90583	NA
44	sas	15308	2019.52127	1580	613.832	576	1331.873	980	73.81627	NA
45	afr	10	19.3768615	7	6.130056	4	12.4884	3	0.7584055	NA
45	afr	20	37.537551	16	11.85141	7	24.20409	9	1.482051	NA
45	afr	50	81.696828	38	25.78837	22	52.67573	16	3.232728	NA
45	afr	100	135.934799	63	42.90744	32	87.654	31	5.373359	NA
45	afr	200	219.666288	116	69.35688	57	141.6522	59	8.657208	NA
45	afr	500	390.53721	228	123.39568	102	251.773	125	15.36853	NA
45	afr	1000	590.49057	370	186.4533	168	380.7577	201	23.27957	NA
45	afr	2000	889.31179	585	280.5792	259	573.5624	323	35.17019	NA
45	afr	3070	1143.69636	744	360.3971	319	737.8727	422	45.42656	NA
45	afr	5000	1513.36342	1043	476.0136	446	976.834	591	60.51582	NA
45	afr	5040	1520.20719	1053	478.1351	452	981.271	595	60.80109	NA
45	afr	8128	1984.00795	1382	621.9521	583	1281.849	784	80.20685	NA
45	eas	10	9.899648	4	3.130342	3	6.387673	1	0.381633	NA
45	eas	20	19.1602077	11	6.06228	7	12.35351	4	0.7444177	NA
45	eas	50	45.032971	31	14.298565	19	28.99431	12	1.740096	NA
45	eas	100	81.776531	58	25.94115	29	52.65996	29	3.175421	NA
45	eas	200	142.484221	83	45.20945	39	91.736	44	5.538771	NA
45	eas	500	277.78088	162	88.15498	75	178.8387	84	10.7872	NA
45	eas	1000	443.65729	294	140.68883	125	285.7076	161	17.26086	NA
45	eas	2000	695.76756	461	220.2715	183	448.2955	269	27.20056	NA
45	eas	3070	906.15937	604	286.5785	241	584.0195	349	35.56137	NA
45	eas	5000	1213.15459	821	382.604	318	782.5224	488	48.02819	NA
45	eas	5040	1218.6273	826	384.3334	321	786.048	490	48.2459	NA
45	eas	8128	1604.73215	1140	504.5801	432	1035.993	684	64.15905	NA
45	eas	9197	1721.40738	1229	540.8376	463	1111.552	741	69.01778	NA
45	global	10	5.5348077	4	1.758894	2	3.565028	2	0.2108857	NA
45	global	20	11.0694419	5	3.511285	2	7.13246	3	0.4256969	NA
45	global	50	31.437721	16	9.970937	7	20.2514	9	1.215384	NA
45	global	100	63.184634	34	20.02687	15	40.70574	19	2.452024	NA
45	global	200	123.851318	75	39.30534	36	79.7405	38	4.805478	NA
45	global	500	286.95175	187	90.84367	92	184.8788	94	11.22928	NA
45	global	1000	519.28302	326	164.2905	154	334.6075	171	20.38502	NA
45	global	2000	875.33005	556	276.0691	250	564.6168	305	34.64415	NA
45	global	3070	1194.60932	786	376.0538	358	770.9676	425	47.58792	NA
45	global	5000	1667.23441	1121	523.3797	478	1076.8	636	67.05471	NA
45	global	5040	1676.58781	1133	526.2864	480	1082.855	646	67.44641	NA
45	global	8128	2281.92166	1564	713.3723	647	1475.528	905	93.02136	NA
45	global	9197	2470.4887	1698	771.1453	707	1598.176	977	101.1674	NA
45	global	10000	2599.6673	1798	810.6925	751	1682.188	1028	106.7868	NA
45	global	10824	2726.0292	1896	849.294	792	1764.412	1084	112.3232	NA
45	global	15000	3316.6407	2336	1028.6726	967	2149.425	1342	138.5431	NA
45	global	15308	3356.0639	2368	1040.5824	984	2175.177	1355	140.3045	NA
45	global	17296	3605.4319	2574	1115.7851	1057	2338.031	1484	151.6158	NA
45	global	20000	3919.2598	2842	1209.7752	1155	2543.422	1651	166.0626	NA
45	global	25000	4437.5574	3288	1364.325	1311	2882.961	1931	190.2714	NA
45	global	30000	4897.1116	3696	1500.017	1468	3184.858	2177	212.2366	NA
45	global	35000	5318.0001	4065	1623.569	1602	3461.774	2398	232.6571	NA
45	global	40000	5706.1149	4382	1736.803	1716	3717.536	2594	251.7759	NA
45	global	45000	6064.942	4670	1840.766	1810	3954.482	2784	269.694	NA
45	global	50000	6401.024	4978	1937.693	1913	4176.67	2984	286.661	NA
45	global	55000	6715.6539	5254	2028.137	1995	4384.824	3174	302.6929	NA
45	global	56885	6827.0198	5357	2059.974	2027	4458.632	3244	308.4138	NA
45	global	60000	7011.9848	5518	2112.719	2074	4581.303	3353	317.9628	NA
45	global	65000	7299.703	5780	2194.723	2177	4772.131	3510	332.849	NA
45	global	70000	7575.6669	6025	2273.068	2258	4955.356	3668	347.2429	NA
45	global	75000	7833.8922	6222	2346.105	2323	5126.977	3791	360.8102	NA
45	global	80000	8083.4244	6455	2416.432	2402	5292.98	3939	374.0124	NA
45	global	85000	8322.113	6652	2483.472	2457	5451.925	4072	386.716	NA
45	global	90000	8554.4112	6857	2548.777	2530	5606.551	4198	399.0832	NA
45	global	95000	8777.8808	7060	2611.395	2594	5755.437	4333	411.0488	NA
45	global	100000	8994.4376	7250	2671.709	2657	5899.99	4455	422.7386	NA
45	global	110000	9407.302	7630	2786.731	2783	6175.504	4701	445.067	NA
45	global	120000	9797.1205	7984	2894.818	2893	6435.998	4932	466.3045	NA
45	global	125748	10011.1378	8196	2953.949	2960	6579.162	5073	478.0268	163
45	nfe	10	3.8754061	2	1.2340863	0	2.492648	2	0.1486718	NA
45	nfe	20	7.6796931	5	2.42671	1	4.951957	4	0.3010261	NA
45	nfe	50	20.31857	9	6.452719	2	13.07927	7	0.786581	NA
45	nfe	100	40.153279	20	12.755575	8	25.84882	12	1.548884	NA
45	nfe	200	77.738114	42	24.71422	17	50.02437	25	2.999524	NA
45	nfe	500	180.280778	109	57.27555	50	116.026	59	6.979228	NA
45	nfe	1000	328.01026	212	103.98044	95	211.2897	117	12.74012	NA
45	nfe	2000	578.35078	367	182.9888	155	372.7457	210	22.61628	NA
45	nfe	3070	807.46966	548	255.0272	228	520.7028	316	31.73966	NA
45	nfe	5000	1167.7782	796	368.0196	324	753.4749	465	46.2837	NA
45	nfe	5040	1174.41303	799	370.0867	324	757.7696	467	46.55673	NA
45	nfe	8128	1654.44759	1166	519.4624	461	1068.621	692	66.36419	NA
45	nfe	9197	1801.21579	1287	564.9017	506	1163.805	768	72.50909	NA
45	nfe	10000	1908.03239	1356	597.9988	531	1233.041	810	76.99259	NA
45	nfe	10824	2013.65206	1452	630.5617	566	1301.619	868	81.47136	NA
45	nfe	15000	2492.771	1856	777.6273	718	1613.07	1111	102.0737	NA
45	nfe	15308	2524.3868	1895	787.2795	732	1633.651	1132	103.4563	NA
45	nfe	17296	2730.2347	2057	850.0746	795	1767.693	1230	112.4671	NA
45	nfe	20000	2993.7962	2254	930.1201	860	1939.537	1359	124.1391	NA
45	nfe	25000	3427.9583	2591	1061.294	970	2222.969	1577	143.6953	NA
45	nfe	30000	3816.3066	2918	1177.7906	1088	2477.014	1780	161.502	NA
45	nfe	35000	4173.3639	3208	1284.356	1196	2710.913	1957	178.0949	NA
45	nfe	40000	4495.8869	3509	1380.09	1299	2922.481	2145	193.3159	NA
45	nfe	45000	4800.5408	3736	1470.049	1380	3122.62	2286	207.8718	NA
45	nfe	50000	5086.136	3988	1554.019	1460	3310.467	2452	221.65	NA
45	nfe	55000	5353.8172	4204	1632.211	1531	3486.912	2590	234.6942	NA
45	nfe	56885	5448.4762	4303	1659.843	1570	3549.288	2647	239.3452	NA
45	sas	10	8.6494213	2	2.780345	1	5.542391	1	0.3266853	NA
45	sas	20	17.3314199	11	5.531582	2	11.13086	9	0.6689779	NA
45	sas	50	42.096852	30	13.388564	11	27.07458	18	1.633708	NA
45	sas	100	78.870137	47	25.01923	18	50.77474	28	3.076167	NA
45	sas	200	143.258253	79	45.42594	37	92.2444	41	5.587913	NA
45	sas	500	290.9223	178	92.21012	80	187.3522	96	11.35998	NA
45	sas	1000	480.07006	307	152.1848	135	309.1405	169	18.74476	NA
45	sas	2000	772.88269	522	244.6091	233	497.9479	281	30.32569	NA
45	sas	3070	1027.49055	711	324.8125	308	662.199	391	40.47905	NA
45	sas	5000	1402.87091	1009	442.3957	429	904.765	563	55.71021	NA
45	sas	5040	1410.03692	1015	444.6128	431	909.418	567	56.00612	NA
45	sas	8128	1892.18966	1393	594.5308	568	1221.639	804	76.01986	NA
45	sas	9197	2037.43392	1508	639.5164	610	1315.805	877	82.11252	NA
45	sas	10000	2141.35086	1587	671.6341	640	1383.199	922	86.51776	NA
45	sas	10824	2244.3324	1671	703.3056	673	1450.103	973	90.9238	NA
45	sas	15000	2709.8303	2042	846.1799	816	1752.63	1197	111.0204	NA
45	sas	15308	2741.5686	2070	855.8814	827	1773.28	1213	112.4072	NA
47	afr	10	7.287933	8	1.843462	0	5.346369	8	0.098102	0
47	afr	20	14.3024461	17	3.622967	2	10.4865	15	0.1929791	0
47	afr	50	31.205743	30	7.91223	7	22.87231	23	0.421203	0
47	afr	100	51.820834	51	13.12485	11	37.99582	40	0.700164	0
47	afr	200	83.257878	88	21.04168	23	61.0893	65	1.126898	0
47	afr	500	147.694821	177	37.35622	50	108.3427	127	1.995901	0
47	afr	1000	223.9273	265	56.62046	70	164.2772	194	3.02964	1
47	afr	2000	338.88632	382	85.7173	111	248.5798	269	4.58922	2
47	afr	3070	438.77655	489	111.0133	143	321.8126	342	5.95065	4
47	afr	5000	586.75668	658	148.5571	191	430.2268	463	7.97278	4
47	afr	5040	589.57827	664	149.2669	192	432.2994	468	8.01197	4
47	afr	8128	782.43079	862	198.1112	240	573.6436	614	10.67599	8
47	eas	10	3.6053043	1	0.895604	0	2.660301	1	0.0493993	0
47	eas	20	7.0778534	6	1.775124	0	5.206528	6	0.0962014	0
47	eas	50	16.524184	16	4.170119	3	12.13177	13	0.222295	0
47	eas	100	30.269207	26	7.65363	5	22.20859	21	0.406987	0
47	eas	200	52.8434	60	13.38441	19	38.7496	41	0.70939	0
47	eas	500	102.89083	108	26.05542	33	75.4547	75	1.38071	0
47	eas	1000	164.765395	181	41.69354	54	120.8569	127	2.214955	0
47	eas	2000	260.37325	297	65.8475	85	191.016	212	3.50975	0
47	eas	3070	341.16007	384	86.3033	106	250.2522	276	4.60457	2
47	eas	5000	462.97374	531	117.0734	146	339.6256	383	6.27474	2
47	eas	5040	465.08493	532	117.6151	147	341.1669	383	6.30293	2
47	eas	8128	621.86409	693	157.2597	183	456.1429	508	8.46149	2
47	eas	9197	670.0505	751	169.4862	189	491.4398	560	9.1245	2
47	global	10	1.9798251	1	0.4941258	1	1.458858	0	0.0268413	0
47	global	20	4.0190937	6	1.005969	1	2.958588	5	0.0545367	0
47	global	50	11.5369873	11	2.902673	2	8.47849	8	0.1558243	1
47	global	100	23.344978	20	5.883601	2	17.14628	17	0.315097	1
47	global	200	45.798506	51	11.58842	7	33.59508	43	0.615006	1
47	global	500	107.569644	122	27.22746	22	78.8931	98	1.449084	2
47	global	1000	195.69269	221	49.5813	47	143.4751	172	2.63629	2
47	global	2000	333.89373	384	84.4184	96	244.9496	285	4.52573	3
47	global	3070	460.35616	536	116.4278	135	337.6746	397	6.25376	4
47	global	5000	652.22437	738	165.0494	188	478.2873	546	8.88767	4
47	global	5040	656.1146	746	166.0399	192	481.1336	550	8.9411	4
47	global	8128	911.42291	1044	230.6785	272	668.262	766	12.48241	6
47	global	9197	993.59482	1147	251.4123	294	728.547	846	13.63552	7
47	global	10000	1050.55036	1216	265.8524	313	770.266	896	14.43196	7
47	global	10824	1106.86599	1269	280.1384	325	811.507	935	15.22059	9
47	global	15000	1374.94214	1572	347.9301	410	1008.006	1148	19.00604	14
47	global	15308	1392.97928	1590	352.46	412	1021.256	1164	19.26328	14
47	global	17296	1509.86188	1712	382.0554	435	1106.885	1263	20.92148	14
47	global	20000	1660.03602	1888	419.975	475	1216.992	1398	23.06902	15
47	global	25000	1913.5075	2154	484.1334	542	1402.677	1596	26.6971	16
47	global	30000	2145.6055	2409	542.7401	603	1572.815	1787	30.0504	19
47	global	35000	2362.7793	2663	597.609	662	1731.973	1980	33.1973	21
47	global	40000	2567.4884	2883	649.333	710	1881.98	2147	36.1754	26
47	global	45000	2760.2231	3085	697.923	762	2023.304	2294	38.9961	29
47	global	50000	2943.5728	3276	744.134	819	2157.753	2425	41.6858	32
47	global	55000	3117.5248	3460	788.04	869	2285.245	2558	44.2398	33
47	global	56885	3179.7345	3527	803.669	889	2330.906	2604	45.1595	34
47	global	60000	3283.7805	3649	829.824	918	2407.258	2697	46.6985	34
47	global	65000	3446.0819	3828	870.652	970	2526.331	2822	49.0989	36
47	global	70000	3603.5359	3987	910.226	1011	2641.876	2938	51.4339	38
47	global	75000	3752.2964	4173	947.6	1046	2751.052	3083	53.6444	44
47	global	80000	3897.4526	4327	984.043	1078	2857.604	3202	55.8056	47
47	global	85000	4037.3839	4463	1019.115	1110	2960.373	3305	57.8959	48
47	global	90000	4173.6736	4598	1053.363	1132	3060.384	3418	59.9266	48
47	global	95000	4305.8678	4734	1086.544	1161	3157.423	3523	61.9008	50
47	global	100000	4435.1539	4866	1118.856	1195	3252.453	3620	63.8449	51
47	global	110000	4682.548	5127	1180.851	1261	3434.143	3812	67.554	54
47	global	120000	4918.3447	5385	1239.789	1319	3607.452	4011	71.1037	55
47	global	125748	5048.7504	5526	1272.35	1344	3703.329	4125	73.0714	57
47	nfe	10	1.40847007	3	0.3565355	0	1.03313	3	0.01880457	0
47	nfe	20	2.8824299	3	0.726358	0	2.116994	3	0.0390779	0
47	nfe	50	7.482936	11	1.893118	0	5.489388	11	0.10043	0
47	nfe	100	14.7014408	23	3.710839	2	10.79307	21	0.1975318	0
47	nfe	200	28.477417	41	7.20626	5	20.88959	36	0.381567	0
47	nfe	500	66.454158	87	16.83769	16	48.72649	70	0.889978	1
47	nfe	1000	121.428983	148	30.64692	28	89.1456	117	1.636463	3
47	nfe	2000	216.4472	256	54.65203	53	158.8714	200	2.92377	3
47	nfe	3070	304.58894	367	76.851	85	223.6108	278	4.12714	4
47	nfe	5000	446.36715	519	112.7417	121	327.5646	390	6.06085	8
47	nfe	5040	449.05004	522	113.4199	122	329.5323	392	6.09784	8
47	nfe	8128	644.26381	782	162.7219	180	472.7511	590	8.79081	12
47	nfe	9197	705.27393	855	178.1128	189	517.5231	653	9.63803	13
47	nfe	10000	749.90114	901	189.4255	196	550.221	692	10.25464	13
47	nfe	10824	794.67406	953	200.7216	207	583.0735	733	10.87896	13
47	nfe	15000	1002.06102	1164	253.1027	265	735.177	884	13.78132	15
47	nfe	15308	1016.07289	1189	256.6465	271	745.448	903	13.97839	15
47	nfe	17296	1107.53194	1285	279.7372	295	812.528	974	15.26674	16
47	nfe	20000	1226.68265	1410	309.7991	322	899.931	1070	16.95255	18
47	nfe	25000	1428.02375	1617	360.7171	378	1047.499	1218	19.80765	21
47	nfe	30000	1612.77917	1832	407.368	435	1182.965	1376	22.44617	21
47	nfe	35000	1786.05188	2024	451.1207	475	1310.001	1520	24.93018	29
47	nfe	40000	1946.0854	2197	491.5588	512	1427.295	1653	27.2316	32
47	nfe	45000	2099.8438	2372	530.388	554	1540.003	1783	29.4528	35
47	nfe	50000	2245.937	2560	567.2478	599	1647.118	1923	31.5712	38
47	nfe	55000	2384.7461	2701	602.086	633	1749.06	2029	33.6001	39
47	nfe	56885	2434.4745	2763	614.634	644	1785.516	2078	34.3245	41
47	sas	10	3.0717117	5	0.7897	1	2.242053	3	0.0399587	1
47	sas	20	6.3676517	7	1.631775	3	4.651869	3	0.0840077	1
47	sas	50	15.6027788	17	3.976158	6	11.41898	10	0.2076408	1
47	sas	100	29.43895	32	7.47597	7	21.56862	24	0.39436	1
47	sas	200	53.467518	52	13.56183	12	39.18838	39	0.717308	1
47	sas	500	108.733208	119	27.5688	30	79.7041	88	1.460308	1
47	sas	1000	179.461783	213	45.52469	55	131.5287	157	2.408393	1
47	sas	2000	291.07975	342	73.7954	98	213.3668	242	3.91755	2
47	sas	3070	389.39825	453	98.7349	128	285.4143	323	5.24905	2
47	sas	5000	538.26002	622	136.4631	165	394.5159	454	7.28102	3
47	sas	5040	541.16796	623	137.1831	165	396.6628	455	7.32206	3
47	sas	8128	739.19524	820	187.3564	224	541.7899	591	10.04894	5
47	sas	9197	799.76757	897	202.6821	242	586.1975	649	10.88797	6
47	sas	10000	843.83188	936	213.8722	252	618.462	678	11.49768	6
47	sas	10824	888.08526	985	225.0568	260	650.913	719	12.11546	6
47	sas	15000	1090.90132	1196	276.4517	309	799.503	881	14.94662	6
47	sas	15308	1104.9557	1209	280.0056	312	809.806	891	15.1441	6
48	afr	10	6.8370058	6	1.74696	0	5.02672	6	0.0633258	0
48	afr	20	13.4302452	14	3.43393	0	9.8717	14	0.1246152	0
48	afr	50	29.315811	37	7.50035	8	21.5434	29	0.272061	0
48	afr	100	48.660715	57	12.4376	11	35.7711	46	0.452015	0
48	afr	200	78.106367	98	19.9261	18	57.4535	80	0.726767	0
48	afr	500	138.587834	173	35.3851	40	101.915	133	1.287734	0
48	afr	1000	210.11511	251	53.6256	58	154.5352	193	1.95431	0
48	afr	2000	318.06957	390	81.187	99	233.922	289	2.96057	2
48	afr	3070	411.94762	510	105.1457	142	302.963	366	3.83892	2
48	afr	5000	551.19296	660	140.7167	177	405.332	481	5.14426	2
48	afr	5040	553.84107	665	141.3866	179	407.285	484	5.16947	2
48	afr	8128	735.38612	917	187.623	238	540.876	674	6.88712	5
48	eas	10	3.3569833	4	0.843745	0	2.48162	4	0.0316183	0
48	eas	20	6.6164011	9	1.67714	2	4.87743	7	0.0618311	0
48	eas	50	15.4786702	16	3.94834	2	11.38701	13	0.1433202	1
48	eas	100	28.381268	31	7.25065	8	20.868	22	0.262618	1
48	eas	200	49.581691	57	12.68599	20	36.4376	36	0.458101	1
48	eas	500	96.528601	118	24.696	35	70.941	82	0.891601	1
48	eas	1000	154.548738	200	39.507	53	113.612	146	1.429738	1
48	eas	2000	244.23053	316	62.3779	84	179.588	230	2.26463	2
48	eas	3070	320.09938	409	81.7562	111	235.372	296	2.97118	2
48	eas	5000	434.51038	543	110.8721	148	319.591	392	4.04728	3
48	eas	5040	436.50537	543	111.3878	148	321.052	392	4.06557	3
48	eas	8128	583.90773	730	148.9031	189	429.548	538	5.45663	3
48	eas	9197	629.28951	794	160.485	207	462.92	584	5.88451	3
48	global	10	1.84559738	2	0.46631	0	1.362067	2	0.01722038	0
